year,ship,fandom,Genre,collapsedFandom,totalWorks,relType,isCanon,isRPF
2024,Hwang Hyunjin/Seo Changbin,Stray Kids,Kpop,,2752,M/M,No,No
2024,Handsome Jack/Rhys,Borderlands,Video Game,,2720,M/M,No,No
2024,Aomine Daiki/Kagami Taiga,Kuroko's Basketball,Sports,,2714,M/M,No,No
2024,David Jacobs/Jack Kelly,Newsies!: the Musical,Slice of Life,,2713,M/M,No,No
2024,Hinata Shouyou/Kozume Kenma,Haikyuu!!,Sports,,2708,M/M,No,No
2024,Hanamura Yosuke/Persona 4 Protagonist,Persona,Video Game,Persona,2700,M/M,No,No
2024,Sirius Black/Severus Snape,Harry Potter,Fantasy,,2698,M/M,No,No
2024,Megatron/Optimus Prime,Transformers,Science Fiction,,2681,M/M,No,No
2024,Takami KeigoTodoroki Enji,My Hero Academia,Superhero,,2674,M/M,No,No
2024,Ferdinand von Aegir/Hubert von Vestra,Fire Emblem,Video Game,,2672,M/M,No,No
2024,Kravitz/Taako,The Adventure Zone,Fantasy,,2661,M/M,Yes,No
2024,Kurapika/Leorio Paladiknight,Hunter X Hunter,Fantasy,,2649,M/M,No,No
2024,Mitsui Hisashi/Miyagi Ryota,Slam Dunk,Sports,,2639,M/M,No,No
2024,Jayce/Viktor,Arcane: League of Legends,Fantasy,,2630,M/M,No,No
2024,Hijikata Toshirou/Sakata Gintoki,Gintama,Science Fiction,,2625,M/M,No,No
2024,Ken Hutchinson/David Starsky,Starsky & Hutch,Crime,,2610,M/M,No,No
2024,Fingon/Maedhros,Lord of the Rings,Fantasy,Tolkien,2587,M/M,No,No
2024,Hwang Hyunjin/Lee Know,Stray Kids,Kpop,,2585,M/M,No,No
2024,Senju Hashirama/Uchiha Madara,Naruto,Fantasy,,2580,M/M,No,No
2024,Fíli/Kíli,The Hobbit,Fantasy,Tolkien,2558,M/M,No,No
2024,Dazai Osamu/Nakajima Atsushi,Bungou Stray Dogs,Fantasy,,2537,M/M,No,No
2024,Chu Wanning/Mo Weiyu,The Husky and His White Cat Shizun,Fantasy,,2519,M/M,Yes,No
2024,Ishimaru Kiyotaka/Owada Mondo,Dangan Ronpa: Trigger Happy Havoc,Video Game,Danganronpa,2505,M/M,No,No
2024,Dick Grayson/Slade Wilson,Batman,Superhero,DC Comics,2472,M/M,No,No
2024,Kagami Taiga/Kuroko Tetsuya,Kuroko's Basketball,Sports,,2469,M/M,No,No
2024,Midorima Shintarou/Takao Kazunari,Kuroko's Basketball,Sports,,2468,M/M,No,No
2024,Jean Kirstein/Eren Yeager,Attack on Titan,Fantasy,,2466,M/M,No,No
2024,Alastor/Angel Dust,Hazbin Hotel,Fantasy,,2463,M/M,Semi-Canon,No
2024,Dazai Osamu/Kunikida Doppo,Bungou Stray Dogs,Fantasy,,2462,M/M,No,No
2024,Duo Maxwell/Heero Yuy,Gundam Wing,Science Fiction,,2462,M/M,No,No
2024,Phoenix Marco/Portgas D. Ace,One Piece,Fantasy,,2453,M/M,No,No
2024,Lestat de Lioncourt/Louis de Pointe du Lac,Vampire Chronicles Series,Fantasy,,2453,M/M,Yes,No
2024,Frodo Baggins/Sam Gamgee,The Hobbit,Fantasy,Tolkien,2450,M/M,No,No
2024,Gojo Satoru/Nanami Kento,Jujutsu Kaisen,Fantasy,,2449,M/M,No,No
2024,Dio Brando/Jonathan Joestar,Phantom Blood,Fantasy,,2438,M/M,No,No
2024,Seamus Finnigan/Dean Thomas,Harry Potter,Fantasy,,2432,M/M,No,No
2024,Alex Mercer/Willie,Julie and the Phantoms,Slice of Life,,2430,M/M,Semi-Canon,No
2024,Scaramouche/Tartaglia,Genshin Impact,Video Game,,2421,M/M,No,No
2024,Simon Lewis/Raphael Santiago,Shadowhunters,Science Fiction,The Shadowhunter Chronicles,2409,M/M,No,No
2024,Aomine Daiki/Kise Ryouta,Kuroko's Basketball,Sports,,2393,M/M,No,No
2024,Peter Nureyev/JuNoSteel,The Penumbra Podcast,Science Fiction,,2376,M/M,Yes,No
2024,Sherlock Holmes/James Moriarty,Sherlock,Crime,,2369,M/M,No,No
2024,Jiāng Chéng/Wèi Yīng,The Untamed,Thriller,,2355,M/M,No,No
2024,Rick Sanchez/Morty Smith,Rick & Morty,Science Fiction,,2349,M/M,No,No
2024,Genos/Saitama,One-Punch Man,Superhero,,2348,M/M,No,No
2024,Persona 5 Protagonist/Sakamoto Ryuji,Persona 5,Video Game,Persona,2348,M/M,No,No
2024,Guillermo de la Cruz/Nandor the Relentless,What We Do in the Shadows,Fantasy,,2342,M/M,Semi-Canon,No
2024,Sero Hanta/Todoroki Shouto,My Hero Academia,Superhero,,2334,M/M,No,No
2024,Valentino/Vox,Hazbin Hotel,Fantasy,,2320,M/M,Yes,No
2024,Kaidan Alenko/Male Shepard,Mass Effect Trilogy,Video Game,Mass Effect,2319,M/M,No,No
2024,Phayu/Rain,Love in the Air,Romance,,2318,M/M,Yes,No
2024,Bruce Banner/Thor,The Avengers,Superhero,Marvel,2311,M/M,No,No
2024,Dimitri Alexandre Blaiddyd/Felix Hugo Fraldarius,Fire Emblem,Video Game,,2295,M/M,No,No
2024,Astarion/Gale,Baldur's Gate 3,Video Game,,2288,M/M,Semi-Canon,No
2024,Anders/Male Hawke,Dragon Age II,Video Game,Dragon Age,2256,M/M,Semi-Canon,No
2024,Grimmjow Jaegerjaques/Kurosaki Ichigo,Bleach,Fantasy,,2254,M/M,No,No
2024,Alastor/Vox,Hazbin Hotel,Fantasy,,2248,M/M,No,No
2024,Akashi Seijuurou/Kuroko Tetsuya,Kuroko's Basketball,Sports,,2243,M/M,No,No
2024,Blaine Anderson/Sebastian Smythe,Glee,Slice of Life,,2209,M/M,Semi-Canon,No
2024,Diluc/Tartaglia,Genshin Impact,Video Game,,2207,M/M,No,No
2024,Joey Wheeler/Kaiba Seto,Yu-Gi-Oh!,Video Game,Yu-Gi-Oh!,2205,M/M,No,No
2024,Daniel LaRusso/Johnny Lawrence,Karate Kid,Slice of Life,,2203,M/M,No,No
2024,Todd Anderson/Neil Perry,Dead Poets Society,Slice of Life,,2199,M/M,No,No
2024,Stede Bonnet/Israel Hands,Our Flag Means Death,Romance,,2198,M/M,No,No
2024,Kaminari Denki/Kirishima Eijirou,My Hero Academia,Superhero,,2175,M/M,No,No
2024,Mac McDonald/Dennis Reynolds,It's Always Sunny in Philadelphia,Slice of Life,,2172,M/M,Semi-Canon,No
2024,"Klaus Hargreeves/David ""Dave"" Katz",The Umbrella Academy,Science Fiction,,2171,M/M,Yes,No
2024,Chris Argent/Peter Hale,Teen Wolf,Fantasy,,2161,M/M,No,No
2024,Shinazugawa Sanemi/Tomioka Giyuu,Demon Slayer: Kimetsu NoYaiba,Fantasy,,2160,M/M,No,No
2024,Sherlock Holmes/William James Moriarty,Sherlock,Crime,,2154,M/M,No,No
2024,Hazuki Nagisa/Ryuugazaki Rei,Free!,Sports,,2152,M/M,No,No
2024,Rukawa Kaede/Sakuragi Hanamichi,Slam Dunk,Sports,,2148,M/M,No,No
2024,Javert/Jean Valjean,Les Misérables,Historical,,2146,M/M,No,No
2024,Sòng Lán/Xiǎo Xīngchén,The Untamed,Thriller,,2137,M/M,No,No
2024,Fenris/Male Hawke,Dragon Age II,Video Game,Dragon Age,2128,M/M,Semi-Canon,No
2024,Armin Arlert/Jean Kirstein,Attack on Titan,Fantasy,,2113,M/M,No,No
2024,Gimli/Legolas Greenleaf,The Lord of the Rings,Fantasy,,2108,M/M,No,No
2024,Pat Napat Jindapat/Pran Parakul Siridechawat,Bad Buddy: the Series,Romance,,2092,M/M,Yes,No
2024,Hisoka/Illumi Zoldyck,Hunter X Hunter,Fantasy,,2088,M/M,Semi-Canon,No
2024,Kurusu Akira/Sakamoto Ryuji,Persona 5,Video Game,Persona,2073,M/M,No,No
2024,Black Pete/Lucius Spriggs,Our Flag Means Death,Romance,,2066,M/M,Yes,No
2024,Link/Prince Sidon,Legend of Zelda,Video Game,,2061,M/M,No,No
2024,"Roman ""Princey"" Sanders/Logan Sanders",Sanders Sides,Slice of Life,,2056,M/M,No,No
2024,"Callum ""Halfway"" Highway/Ben Mitchell",EastEnders,Slice of Life,,2052,M/M,Yes,No
2024,Hanamura Yosuke/Seta Souji,Persona,Video Game,Persona,2045,M/M,No,No
2024,Kurt Hummel/Sebastian Smythe,Glee,Slice of Life,,2040,M/M,No,No
2024,Kageyama Tobio/Tsukishima Kei,Haikyuu!!,Sports,,2038,M/M,No,No
2024,Higashikata Josuke/Kishibe Rohan,Jojo's Bizarre Adventure,Fantasy,,2032,M/M,No,No
2024,Hatake Kakashi/Might Guy,Naruto,Fantasy,,2025,M/M,No,No
2024,"Kageyama ""Mob"" Shigeo/Reigen Arataka",Mob Psycho 100,Fantasy,,2020,M/M,No,No
2024,Bill Denbrough/Stanley Uris,IT,Thriller,,2015,M/M,No,No
2024,Kyoutani Kentarou/Yahaba Shigeru,Haikyuu!!,Sports,,2006,M/M,No,No
2024,Jason Todd/Bruce Wayne,Batman,Superhero,DC Comics,1994,M/M,No,No
2024,Marc Anciel/Nathaniel Kurtzberg,Miraculous Ladybug,Superhero,Miraculous Ladybug,1994,M/M,Yes,No
2024,Harry Osborn/Peter Parker,Spider-Man,Superhero,Marvel,1983,M/M,No,No
2024,Captain Flint/John Silver,Black Sails,Historical,,1981,M/M,No,No
2024,Oikawa Tooru/Sugawara Koushi,Haikyuu!!,Sports,,1977,M/M,No,No
2024,Hwang Hyunjin/I.N,Stray Kids,Kpop,,1975,M/M,No,No
2024,Eridan Ampora/Sollux Captor,Homestuck,Science Fiction,,1973,M/M,No,No
2024,Kuroo Tetsurou/Sawamura Daichi,Haikyuu!!,Sports,,1969,M/M,No,No
2024,Anders/Fenris,Dragon Age II,Video Game,Dragon Age,1960,M/M,No,No
2024,Natsu Dragneel/Gray Fullbuster,Fairy Tail,Fantasy,,1953,M/M,No,No
2024,Amajiki Tamaki/Toogata Mirio,My Hero Academia,Superhero,,1952,M/M,No,No
2024,Hanamura Yosuke/Narukami Yu,Persona,Video Game,Persona,1949,M/M,No,No
2024,Lio Fotia/Galo Thymos,Promare,Science Fiction,,1946,M/M,No,No
2024,Original Percival Graves/Newt Scamander,Fantastic Beasts and Where to Find Them,Fantasy,,1946,M/M,No,No
2024,Bakugou Katsuki/Kaminari Denki,My Hero Academia,Superhero,,1945,M/M,No,No
2024,Kambe Daisuke/Katou Haru,Fugou Keiji: Balance:Unlimited,Crime,,1945,M/M,No,No
2024,Zack Fair/Cloud Strife,Final Fantasy VII,Video Game,Final Fantasy,1937,M/M,No,No
2024,Choi Jongho/Kang Yeosang,ATEEZ,Kpop,,1929,M/M,No,No
2024,Whizzer Brown/Marvin,Falsettos,Slice of Life,,1924,M/M,Yes,No
2024,Dazai Osamu/Oda Sakunosuke,Bungou Stray Dogs,Fantasy,,1922,M/M,No,No
2024,Asagiri Gen/Ishigami Senkuu,Dr. STONE,Science Fiction,,1912,M/M,No,No
2024,Axel/Roxas,Kingdom Hearts,Video Game,,1908,M/M,No,No
2024,Aragorn/Legolas Greenleaf,Lord of the Rings,Fantasy,Tolkien,1906,M/M,No,No
2024,Combeferre/Courfeyrac,Les Misérables,Historical,,1905,M/M,No,No
2024,Haiba Lev/Yaku Morisuke,Haikyuu!!,Sports,,1903,M/M,No,No
2024,Higashikata Josuke/Nijimura Okuyasu,Jojo's Bizarre Adventure,Fantasy,,1897,M/M,No,No
2024,Oikawa Tooru/Ushijima Wakatoshi,Haikyuu!!,Sports,,1896,M/M,No,No
2024,Cyrus Goodman/T. J. Kippen,Andi Mack,Slice of Life,,1894,M/M,Yes,No
2024,Johnny Joestar/Gyro Zeppeli,JoJo's Bizarre Adventure,Fantasy,,1894,M/M,No,No
2024,Liu Chenxiang/Erlang Shen,New Gods,Fantasy,,1890,M/M,No,No
2024,Inumaki Toge/Okkotsu Yuuta,Jujutsu Kaisen,Fantasy,,1887,M/M,No,No
2024,Megatron/Starscream,Transformers,Science Fiction,,1885,M/M,No,No
2024,Kaneki Ken/Nagachika Hideyoshi,Tokyo Ghoul,Fantasy,,1884,M/M,No,No
2024,Thanatos/Zagreus,Hades,Video Game,,1879,M/M,Semi-Canon,No
2024,Benny Lafitte/Dean Winchester,Supernatural,Fantasy,,1877,M/M,No,No
2024,China/Russia,Star Wars,Science Fiction,Star Wars,1871,M/M,No,No
2024,Lán Huàn/Niè Míngjué,Módào Zǔshī,Fantasy,,1870,M/M,No,No
2024,Kaminari Denki/Sero Hanta,My Hero Academia,Superhero,,1867,M/M,No,No
2024,Atem/Mutou Yuugi,Yu-Gi-Oh!,Video Game,Yu-Gi-Oh!,1848,M/M,No,No
2024,Draco Malfoy/Ron Weasley,Harry Potter,Fantasy,,1847,M/M,No,No
2024,Ikari Shinji/Nagisa Kaworu,Neon Genesis Evangelion,Science Fiction,,1847,M/M,Semi-Canon,No
2024,Sergey Razumovsky/Oleg Volkov,Plague Doctor,Crime,,1839,M/M,Semi-Canon,No
2024,Mick Rory/Leonard Snart,The Flash,Superhero,DC Comics,1838,M/M,No,No
2024,Dib/Zim,Invader ZIM,Science Fiction,,1835,M/M,No,No
2024,John Egbert/Karkat Vantas,Homestuck,Science Fiction,,1831,M/M,No,No
2024,Leon S. Kennedy/Chris Redfield,Resident Evil,Video Game,,1823,M/M,No,No
2024,Bakugou Katsuki/Shinsou Hitoshi,My Hero Academia,Superhero,,1817,M/M,No,No
2024,Baji Keisuke/MatsuNoChifuyu,Tokyo Revengers,Science Fiction,,1813,M/M,No,No
2024,"Derek ""Nursey"" Nurse/ William ""Dex"" Poindexter",Check Please!,Sports,,1809,M/M,No,No
2024,Teddy Altman/Billy Kaplan,Young Avengers,Superhero,Marvel,1804,M/M,Yes,No
2024,Prompto Argentum/Ignis Scientia,Final Fantasy XV,Video Game,Final Fantasy,1803,M/M,No,No
2024,Xander Harris/Spike,Buffy the Vampire Slayer,Fantasy,,1798,M/M,No,No
2024,Frank Castle/Matt Murdock,The Punisher,Superhero,,1795,M/M,No,No
2024,Dimitri Alexandre Blaiddyd/Claude von Riegan,Fire Emblem,Video Game,,1791,M/M,No,No
2024,Harry Du Bois/Kim Kitsuragi,Disco Elysium,Video Game,,1783,M/M,No,No
2024,Leo Hölzer/Adam Schürk,Tartot,Crime,,1783,M/M,No,No
2024,Qrow Branwen/Clover Ebi,RWBY,Fantasy,,1766,M/M,No,No
2024,Kaeya/Tartaglia,Genshin Impact,Video Game,,1761,M/M,No,No
2024,Stiles Stilinski/Jackson Whittemore,Teen Wolf,Fantasy,,1757,M/M,No,No
2024,Luca Kaneshiro/Shu Yamino,Nijisanji,Youtube RPF,,1756,M/M,No,No
2024,Dexter Grif/Dick Simmons,Red vs. Blue,Science Fiction,,1754,M/M,No,No
2024,Eliott Demaury/Lucas Lallemant,SKAM,Slice of Life,SKAM,1751,M/M,Yes,No
2024,"James ""Bucky"" Barnes/Helmut Zemo",Marvel Cinematic Universe,Superhero,Marvel,1748,M/M,No,No
2024,Male Lavellan/Dorian Pavus,Dragon Age: Inquisition,Video Game,Dragon Age,1745,M/M,Semi-Canon,No
2024,Troy Barnes/Abed Nadir,Community,Slice of Life,,1739,M/M,No,No
2024,The Doctor/Jack Harkness,Doctor Who,Science Fiction,,1736,M/M,Semi-Canon,No
2024,Roy Kent/Jamie Tartt,Ted Lasso,Sports,,1733,M/M,No,No
2024,Armand/Daniel Molloy,Riverdale,Crime,,1727,M/M,No,No
2024,Matt Holt/Shiro,Voltron,Fantasy,Voltron,1725,M/M,No,No
2024,Sherlock Holmes/Greg Lestrade,Sherlock,Crime,,1725,M/M,No,No
2024,Son Goku/Vegeta,Dragon Ball Z,Fantasy,,1725,M/M,No,No
2024,"James ""Rhodey"" Rhodes/Tony Stark",Marvel Cinematic Universe,Superhero,Marvel,1716,M/M,No,No
2024,He Tian/Mo Guanshan,19 Days,Romance,,1713,M/M,Yes,No
2024,Reigen Arataka/Serizawa Katsuya,Mob Psycho 100,Fantasy,,1711,M/M,No,No
2024,Liǔ Qīnggē/Shěn Yuán,The Scum Villain's Self-Saving System,Romance,,1708,M/M,No,No
2024,"Remus ""The Duke"" Sanders/Janus Sanders",Sanders Sides,Slice of Life,,1706,M/M,No,No
2024,Jason Grace/Percy Jackson,Percy Jackson and the Olympians,Fantasy,,1704,M/M,No,No
2024,Thrawn/Eli Vanto,Star Wars,Science Fiction,Star Wars,1698,M/M,No,No
2024,Hinata Shouyou/Tsukishima Kei,Haikyuu!!,Sports,,1691,M/M,No,No
2024,Original Luò Bīnghé/Shěn Jiǔ,The Scum Villain's Self-Saving System,Romance,,1691,M/M,No,No
2024,Simon Lewis/Jace Wayland,Shadowhunters,Science Fiction,The Shadowhunter Chronicles,1687,M/M,No,No
2024,Basil/Sunny,OMORI,Video Game,,1686,M/M,No,No
2024,Huáng Shàotiān/Yù Wénzhōu,The King's Avatar,Sports,,1682,M/M,No,No
2024,Theodore Nott/Harry Potter,Harry Potter,Fantasy,,1681,M/M,No,No
2024,Asami Ryuichi/Takaba Akihito,Dr. STONE,Science Fiction,,1680,M/M,Yes,No
2024,Ozzie/FizzaRolli,Hellua Boss,Thriller,,1678,M/M,Yes,No
2024,Shěn Jiǔ/Yuè Qīngyuán,The Scum Villain's Self-Saving System,Romance,,1673,M/M,No,No
2024,Gwaine/Merlin,Merlin,Fantasy,,1670,M/M,No,No
2024,Kikuchi Tadashi/Adam,SK8 the Infinity,Sports,,1670,M/M,No,No
2024,Thomas Jefferson/James Madison,Hamilton – Miranda,Historical,,1669,M/M,No,No
2024,Norton Campbell/Naib Subedar,Identity V,Video Game,,1657,M/M,No,No
2024,Venti/Zhongli,Genshin Impact,Video Game,,1653,M/M,No,No
2024,Aiden/Lambert,The Witcher,Fantasy,,1641,M/M,No,No
2024,Deadlock/Ratchet,Transformers,Science Fiction,,1638,M/M,No,No
2024,Credence Barebone/Original Percival Graves,Fantastic Beasts and Where to Find Them,Fantasy,,1628,M/M,No,No
2024,Agatsuma Zenitsu/Kamado Tanjirou,Demon Slayer: Kimetsu NoYaiba,Fantasy,,1626,M/M,No,No
2024,Xiao/Zhongli,Genshin Impact,Video Game,,1626,M/M,No,No
2024,Israel Hands/Lucius Spriggs,Our Flag Means Death,Romance,,1623,M/M,No,No
2024,Albedo/Kong,Genshin Impact,Video Game,,1615,M/M,No,No
2024,Miya Atsumu/Miya Osamu,Haikyuu!!,Sports,,1608,M/M,No,No
2024,"Alexsandr Kallus/Garazeb ""Zeb"" Orrelios",Star Wars,Science Fiction,Star Wars,1607,M/M,No,No
2024,Isagi Yoichi/Michael Kaiser,Blue Lock,Sports,,1598,M/M,No,No
2024,Mèng Yáo/Niè Míngjué,Módào Zǔshī,Fantasy,,1590,M/M,No,No
2024,Mew Suppasit Jongcheveevat/Gulf Kanawut Traipipattanapong,TharnType: The Series,Romance,,1589,M/M,Yes,No
2024,Hiccup Horrendous Haddock III/Jack Frost,How to Train Your Dragon,Fantasy,,1587,M/M,No,No
2024,Alec Lightwood/Jace Wayland,Shadowhunters,Science Fiction,The Shadowhunter Chronicles,1583,M/M,No,No
2024,Barry Allen/Oliver Queen,The Flash,Superhero,DC Comics,1581,M/M,No,No
2024,Percy Weasley/Oliver Wood,Harry Potter,Fantasy,,1581,M/M,No,No
2024,Hatake Kakashi/Uzumaki Naruto,Naruto,Fantasy,,1572,M/M,No,No
2024,Mycroft Holmes/Sherlock Holmes,Sherlock,Crime,,1571,M/M,No,No
2024,Semi Eita/Shirabu Kenjirou,Haikyuu!!,Sports,,1567,M/M,No,No
2024,Lucius Malfoy/Severus Snape,Harry Potter,Fantasy,,1565,M/M,No,No
2024,Theon Greyjoy/Robb Stark,Game of Thrones,Fantasy,Game of Thrones,1561,M/M,No,No
2024,Peter Burke/Neal Caffrey,White Collar,Slice of Life,,1557,M/M,No,No
2024,Naegi Makoto/Togami Byakuya,Danganronpa,Video Game,Danganronpa,1555,M/M,No,No
2024,Hinata Shouyou/Oikawa Tooru,Haikyuu!!,Sports,,1554,M/M,No,No
2024,Tom/Tord,Eddsworld,Slice of Life,,1549,M/M,No,No
2024,Matsuoka Rin/Yamazaki Sousuke,Free!,Sports,,1542,M/M,No,No
2024,Isagi Yoichi/Itoshi Rin,Blue Lock,Sports,,1535,M/M,No,No
2024,Fukatsu Kazunari/Sawakita Eiji,Slam Dunk,Sports,,1529,M/M,No,No
2024,Canada/Prussia,Hetalia: Axis Powers,Historical,,1517,M/M,No,No
2024,Gilbert du Motier Marquis de Lafayette/Hercules Mulligan,Hamilton – Miranda,Historical,,1516,M/M,No,No
2024,"James ""Bucky"" Barnes/Brock Rumlow",Marvel Cinematic Universe,Superhero,Marvel,1516,M/M,No,No
2024,Benton Fraser/Ray Vecchio,due South,Slice of Life,,1514,M/M,No,No
2024,Tine Teepakorn Aekaranwong/Sarawat Guntithanon,2gether: The Series,Romance,,1513,M/M,Yes,No
2024,Dazai Osamu/Fyodor Dostoyevsky,Bungou Stray Dogs,Fantasy,,1512,M/M,No,No
2024,Akai Shuuichi/Amuro Tooru,Detective Conan,Crime,,1510,M/M,No,No
2024,Virgil Sanders/Patton Sanders,Sanders Sides,Slice of Life,,1508,M/M,No,No
2024,Francis Crozier/James Fitzjames,The Terror,Thriller,,1502,M/M,No,No
2024,Oliver/Elio Perlman,Call Me By Your Name,Romance,,1502,M/M,Yes,No
2024,Fuji Shuusuke/Tezuka Kunimitsu,Prince of Tennis,Sports,,1500,M/M,No,No
2024,Midoriya Izuku/Shigaraki Tomura,My Hero Academia,Superhero,,1497,M/M,No,No
2024,Pannacotta Fugo/Narancia Ghirga,JoJo's Bizarre Adventure,Fantasy,,1497,M/M,No,No
2024,Alhaitham/Cyno,Genshin Impact,Video Game,,1489,M/M,No,No
2024,Agron/Nasir,Spartacus Series,Historical,,1488,M/M,Yes,No
2024,Mettaton/Papyrus,Undertale,Video Game,,1486,M/M,No,No
2024,Pannacotta Fugo/GiorNoGiovanna,JoJo's Bizarre Adventure,Fantasy,,1482,M/M,No,No
2024,Aaron Burr/Alexander Hamilton,Hamilton – Miranda,Historical,,1480,M/M,No,No
2024,Luke Skywalker/Han Solo,Star Wars,Science Fiction,Star Wars,1478,M/M,No,No
2024,Lavernius Tucker/Agent Washington,Red vs. Blue,Science Fiction,,1477,M/M,No,No
2024,Clint Barton/Tony Stark,The Avengers,Superhero,Marvel,1471,M/M,No,No
2024,Junkrat/Roadhog,Overwatch,Video Game,,1469,M/M,No,No
2024,"Remus ""The Duke"" Sanders/Logan Sanders",Sanders Sides,Slice of Life,,1455,M/M,No,No
2024,Dante/Nero,Devil May Cry,Video Game,,1454,M/M,No,No
2024,Akaza/Rengoku Kyoujurou,Demon Slayer: Kimetsu NoYaiba,Fantasy,,1451,M/M,No,No
2024,Blue Oak/Red,Pokémon,Video Game,,1449,M/M,No,No
2024,Bard the Bowman/Thranduil,The Hobbit,Fantasy,Tolkien,1442,M/M,No,No
2024,"Roman ""Princey"" Sanders/Janus Sanders",Sanders Sides,Slice of Life,,1441,M/M,No,No
2024,Finland/Sweden,Hetalia: Axis Powers,Historical,,1441,M/M,Semi-Canon,No
2024,Uchiha Itachi/Uchiha Sasuke,Naruto,Fantasy,,1438,M/M,No,No
2024,Denmark/Norway,Hetalia: Axis Powers,Historical,,1435,M/M,No,No
2024,Adam Faulkner-Stanheight/Lawrence Gordon,Saw,Thriller,,1429,M/M,No,No
2024,Akashi Seijuurou/Furihata Kouki,Kuroko's Basketball,Sports,,1426,M/M,No,No
2024,"Roman ""Princey"" Sanders/Patton Sanders",Sanders Sides,Slice of Life,,1424,M/M,No,No
2024,Edward Nygma/Bruce Wayne,The Batman,Superhero,DC Comics,1419,M/M,No,No
2024,Kururugi Suzaku/Lelouch Lamperouge,Code Geass,Video Game,,1419,M/M,No,No
2024,Logan/Scott Summers,X-Men,Superhero,X-Men,1413,M/M,No,No
2024,Steven Grant/Marc Spector,Moon Knight,Superhero,,1410,M/M,No,No
2024,Trowa Barton/Quatre Raberba Winner,Gundam Wing,Science Fiction,,1409,M/M,No,No
2024,Anmicius/Lei Shi,Aotu World,Video Game,,1402,M/M,No,No
2024,Asougi Kazuma/Naruhodou Ryuunosuke,The Great Ace Attorney,Video Game,,1401,M/M,No,No
2024,Blade/Jing Yuan,Honkai: Star Rail,Video Game,,1400,M/M,No,No
2024,Fay D. Fluorite/Kurogane,Tsubasa: Reservoir Chronicle,Romance,,1398,M/M,No,No
2024,Steve Rogers/Thor,Marvel Cinematic Universe,Superhero,Marvel,1396,M/M,No,No
2024,Tim Drake/Dick Grayson,Batman,Superhero,DC Comics,1394,M/M,No,No
2024,Ivan/Till,Alien Stage,Science Fiction,,1386,M/M,Semi-Canon,No
2024,Prapai/Sky,Love in the Air,Romance,,1383,M/M,Yes,No
2024,Gamzee Makara/Tavros Nitram,Homestuck,Science Fiction,,1382,M/M,Semi-Canon,No
2024,Rukawa Kaede/Sendoh Akira,Slam Dunk,Sports,,1382,M/M,No,No
2024,Elias Bouchard/Peter Lukas,The Magnus Archives,Thriller,,1379,M/M,No,No
2024,Chris Redfield/Albert Wesker,Resident Evil,Video Game,,1374,M/M,No,No
2024,Michael/Adam Milligan,Supernatural,Fantasy,,1373,M/M,No,No
2024,Carlton Lassiter/Shawn Spencer,Psych,Crime,,1370,M/M,No,No
2024,Benrey/Gordon Freeman,Half-Life,Video Game,,1369,M/M,Semi-Canon,No
2024,Greg Hirsch/Tom Wambsgans,Succession,Slice of Life,,1359,M/M,Semi-Canon,No
2024,Papyrus/Papyrus,Undertale,Video Game,,1359,M/M,No,No
2024,Momota Kaito/Oma Kokichi,Danganronpa,Video Game,Danganronpa,1358,M/M,No,No
2024,Nico di Angelo/Jason Grace,Percy Jackson and the Olympians,Fantasy,,1357,M/M,No,No
2024,"Malcolm Reed/Charles ""Trip"" Tucker III",Star Trek: Enterprise,Science Fiction,Star Trek,1353,M/M,No,No
2024,Nezumi/Shion,No. 6,Science Fiction,,1349,M/M,Yes,No
2024,MK/Red Son,LEGO Monkie Kid,Fantasy,LEGO,1349,M/M,No,No
2024,Chirrut Îmwe/Baze Malbus,Star Wars,Science Fiction,Star Wars,1347,M/M,No,No
2024,Barry Allen/Hal Jordan,The Flash,Superhero,DC Comics,1346,M/M,No,No
2024,Eraserhead/Midoriya Izuku,My Hero Academia,Superhero,,1345,M/M,No,No
2024,Kyle Broflovski/Kenny McCormick,South Park,Slice of Life,,1343,M/M,No,No
2024,Corey Bryant/Mason Hewitt,Teen Wolf,Fantasy,,1342,M/M,Yes,No
2024,Oswald Cobblepot/Jim Gordon,Gotham,Superhero,,1339,M/M,No,No
2024,Jung Wooyoung/Kang Yeosang,ATEEZ,Kpop,,1337,M/M,No,No
2024,Cole Cassidy/Genji Shimada,Overwatch,Video Game,,1328,M/M,No,No
2024,Kaiba Seto/Yami Yuugi,Yu-Gi-Oh!,Video Game,Yu-Gi-Oh!,1328,M/M,No,No
2024,Theo Raeken/Stiles Stilinski,Teen Wolf,Fantasy,,1325,M/M,No,No
2024,Edwin Paine/Charles Rowland,Dead Boy Detectives,Crime,,1318,M/M,Semi-Canon,No
2024,Gladiolus Amicitia/Prompto Argentum,Final Fantasy XV,Video Game,Final Fantasy,1316,M/M,No,No
2024,Akaashi Keiji/Kuroo Tetsurou,Haikyuu!!,Sports,,1315,M/M,No,No
2024,Millions Knives/Vash the Stampede,Trigun Stampede,Science Fiction,,1314,M/M,No,No
2024,Cedric Diggory/Harry Potter,Harry Potter,Fantasy,,1313,M/M,No,No
2024,James Hathaway/Robert Lewis,Lewis,Crime,,1310,M/M,No,No
2024,Gamzee Makara/Karkat Vantas,Homestuck,Science Fiction,,1307,M/M,No,No
2024,"Dee Laytner/Randy ""Ryo"" MacLean",Fake,Romance,,1306,M/M,Yes,No
